Func_id,Func_name,Algibacter_wandonensis_CECT_8301,Alteromonas_macleodii_ATCC_27126,Anabaena_sp_PCC_7108,Arenibacter_echinorum_DSM_23522,Bizionia_echini_DSM_23925,Candidatus_Pelagibacter_ubique_SAR11_HTCC1062,Cellulophaga_fucicola_DSM_24786,Cellulophaga_lytica_LIM_21_DSM_7489,Cellulophaga_tyrosinoxydans_DSM_21164,Crocosphaera_watsonii_WH_8501,Dokdonia_pacifica_DSM_25597,Dokdonia_sp_PRO95,Eudoraea_adriatica_DSM_19308,Eudoraea_chungangensis_Aa_C5,Eudoraea_chungangensis_Aa_D4,Flagellimonas_sp_Aa_F7,Flavobacterium_branchiophilum_FL_15,Flavobacterium_columnare_ATCC_49512,Flavobacterium_indicum_GPTSA100_9,Flavobacterium_johnsoniae_UW101_ATCC_17061,Flavobacterium_psychrophilum_JIP02_86,Formosa_agariphila_KMM_3901,Formosa_spongicola_DSM_22637,Gaetbulibacter_saemankumensis_DSM_17032,Galbibacter_marinus_ck_I2_15,Idiomarina_loihiensis_GSL_199,Imtechella_halotolerans_K1,Joostella_marina_DSM_19592,Kordia_algicida_OT_1,Kordia_periserrulae_DSM_25731,Kriegella_aquimaris_DSM_19886,Lacinutrix_sp_DN105,Lacinutrix_sp_DN112,Lacinutrix_sp_Hel_I_90,Lacinutrix_venerupis_DOK2_8,Lutibacter_maritimus_DSM_24450,Maribacter_arcticus_DSM_23546,Maribacter_polysiphoniae_DSM_23514,Maribacter_spongiicola_DSM_25233,Maribacter_vaceletii_DSM_25230,Muricauda_antarctica_DSM_26351,Muricauda_pacifica_DSM_25027,Muriicola_jejuensis_DSM_21206,Nonlabens_spongiae_JCM_13191,Nonlabens_ulvanivorans_DSM_22727,Polaribacter_haliotis_RA4_7,Polaribacter_sp_MED152,Prochlorococcus_marinus_MIT9515,Psychroserpens_sp_Hel_I_66,Pustulibacterium_marinum_CGMCC_1_12333,Robiginitalea_myxolifaciens_DSM_21019,Roseobacter_litoralis_Och_149,Ruegeria_pomeroyi_DSS_3,Sinomicrobium_oceani_CGMCC_1_12145,Spongiimicrobium_salis_DN50,Spongiimicrobium_salis_Da_B9,Synechococcus_sp_WH_8016,Tamlana_sedimentorum_JCM_19808,Tenacibaculum_adriaticum_DSM_18961,Tenacibaculum_mesophilum_DSM_13764,Trichodesmium_erythraeum_IMS101,Winogradskyella_arenosi_CECT_7958,Winogradskyella_eximia_CECT_7946,Winogradskyella_jejuensis_DSM_25330,Winogradskyella_sp_J14_2,Zobellia_galactanivorans_DsijT
pfam02687,FtsX-like permease family,0.001748252,0.001776199,0.001530515,0.003869793,0.001953125,0.00143472,0.004005722,0.003573556,0.002804612,0.000292569,0.003019324,0.002304147,0.002514669,0.004522159,0.004537205,0.006091102,0.002051282,0.002559415,0.002921841,0.001961169,0.00239521,0.002479339,0.002364066,0.00182083,0.002549395,0.002576371,0.00329188,0.001248751,0.001308901,0.001453488,0.003390507,0.00646502,0.002703367,0.001996577,0.002076125,0.002224341,0.003989362,0.002673201,0.004108885,0.002358491,0.005363237,0.005538165,0.003289474,0.003874717,0.002398903,0.002677774,0.002203452,0.00101626,0.002302158,0.001844046,0.003451847,0.000873935,0.001148106,0.003503854,0.007109586,0.003376952,0.000984898,0.001997717,0.003682625,0.001634521,0.000193949,0.003074085,0.004008552,0.004888268,0.002295835,0.002191541
pfam00144,Beta-lactamase,0.001998002,0.001014971,0.000191314,0.002503984,0.001953125,0,0.002575107,0.002084574,0.002181365,0.000146284,0.006441224,0.000987492,0.004191115,0.005728068,0.005444646,0.003707627,0.001709402,0.001462523,0.002191381,0.002745636,0.00239521,0.001652893,0.002026342,0.001092498,0.001912046,0.001104159,0.003657644,0.002497502,0.001745201,0.002906977,0.003589948,0.002539829,0.00393217,0.001996577,0.003460208,0.002859867,0.005585106,0.004009802,0.002568053,0.002948113,0.002681619,0.006501324,0.004934211,0.001291572,0.001370802,0.001785183,0.00183621,0,0.002589928,0.001053741,0.00517777,0.000218484,0.001377727,0.002102313,0.010051483,0.002954833,0,0.004280822,0.003013057,0.000980713,0.000387898,0.001229634,0.003206841,0.004539106,0.001967858,0.002191541
pfam00132,Bacterial transferase hexapeptide (six repeats),0.003746254,0.002537427,0.002869715,0.002048714,0.003255208,0.004304161,0.002575107,0.002977963,0.003739483,0.001316559,0.001811594,0.002304147,0.003073484,0.002713295,0.002722323,0.002383475,0.004786325,0.001828154,0.002556611,0.001765052,0.003592814,0.002479339,0.002364066,0.002184996,0.002549395,0.002944424,0.00329188,0.002247752,0.001963351,0.002422481,0.002792182,0.002539829,0.002211846,0.002852253,0.003806228,0.003177629,0.002393617,0.002450434,0.001797637,0.002653302,0.002681619,0.001926318,0.002302632,0.003874717,0.003769705,0.002975305,0.002937936,0.00203252,0.002877698,0.002897787,0.002416293,0.002403321,0.001836969,0.001401542,0.002696739,0.002321655,0.002626395,0.002568493,0.003347841,0.002615234,0.001939488,0.003381494,0.003741315,0.002444134,0.00360774,0.002191541
pfam01408,"Oxidoreductase family, NAD-binding Rossmann fold",0.002497502,0.000761228,0.001721829,0.009105395,0.000651042,0.00071736,0.001716738,0.001488982,0.002492988,0.000731422,0.001409018,0.001316656,0.006146968,0.00874284,0.00877193,0.005826271,0.001709402,0.000365631,0.00036523,0.001176701,0.000399202,0.002203857,0.001013171,0.002184996,0.005736138,0,0.001097293,0.003496503,0.00065445,0.000968992,0.009174312,0.004617871,0.000491521,0.000855676,0.000692042,0.001588815,0.005585106,0.005791936,0.003595275,0.002358491,0.004631887,0.003130267,0.003618421,0.001937359,0.001028101,0.003272835,0.00183621,0.00152439,0.000863309,0.001317176,0.003106662,0.003277256,0.000918485,0.004204625,0.001716107,0.003165893,0.000656599,0.001426941,0.001004352,0.000653808,0.000969744,0.000922226,0.001336184,0.000349162,0.000983929,0.005040544
pfam00027,Cyclic nucleotide-binding domain,0.003496503,0.000761228,0.002104458,0.004325063,0.001302083,0,0.004005722,0.002977963,0.001869741,0.001170275,0.003220612,0.00164582,0.001117631,0.002110341,0.002117362,0.002648305,0.002051282,0.004021938,0.002191381,0.005099039,0.001996008,0.003030303,0.001350895,0.002913328,0.003824092,0.001472212,0.00329188,0.002247752,0.00109075,0.001937984,0.00378939,0.002770723,0.002457606,0.001426127,0.002422145,0.003495392,0.002393617,0.002227668,0.003338469,0.004127358,0.003412969,0.005056586,0.000657895,0.000968679,0.002398903,0.002380244,0.00183621,0.00050813,0.001151079,0.002107482,0.002071108,0.003277256,0.002525832,0.003503854,0.002451581,0.003588012,0.000984898,0.002568493,0.004352193,0.005230467,0.001745539,0.001844451,0.003206841,0.002444134,0.001639882,0.003068157
pfam00155,Aminotransferase class I and II,0.001998002,0.003044912,0.002104458,0.002276349,0.002929688,0.00215208,0.002002861,0.00238237,0.002492988,0.001170275,0.001610306,0.002633311,0.002514669,0.00331625,0.003327284,0.002913136,0.002393162,0.002559415,0.002556611,0.002745636,0.002794411,0.001928375,0.00270179,0.002913328,0.002549395,0.001840265,0.003657644,0.001998002,0.001963351,0.002664729,0.001794974,0.002308936,0.002457606,0.002281803,0.002768166,0.002224341,0.003191489,0.002227668,0.002824859,0.003242925,0.002681619,0.002167108,0.003618421,0.002583145,0.002741604,0.002677774,0.002203452,0.00254065,0.002302158,0.001844046,0.003451847,0.004151191,0.005970149,0.003737445,0.002451581,0.002110595,0.001969796,0.001997717,0.003013057,0.00228833,0.002327386,0.00215186,0.001870657,0.002444134,0.002623811,0.002410695
pfam02321,Outer membrane efflux protein,0.003246753,0.001776199,0.000573943,0.004097428,0.00390625,0.00143472,0.002575107,0.002084574,0.002181365,0.000292569,0.001409018,0.00164582,0.002514669,0.003014772,0.003024803,0.002383475,0.002393162,0.002559415,0.004017531,0.003922338,0.003193613,0.003581267,0.00270179,0.003641661,0.003824092,0.002208318,0.003657644,0.005744256,0.001308901,0.001937984,0.002193857,0.002078042,0.001966085,0.002852253,0.002768166,0.003495392,0.002925532,0.003564268,0.002824859,0.001474057,0.004631887,0.002889477,0.001973684,0.003228931,0.002398903,0.002975305,0.002203452,0.00050813,0.002302158,0.005005269,0.002416293,0.000655451,0.000229621,0.005839757,0.002451581,0.001899536,0.000984898,0.002283105,0.003347841,0.002942138,0.000193949,0.003381494,0.002939604,0.00174581,0.002295835,0.002191541
pfam00106,short chain dehydrogenase,0.002997003,0.00279117,0.002487086,0.002503984,0.002278646,0.003586801,0.001716738,0.002680167,0.002492988,0.001462844,0.001207729,0.002962475,0.001676446,0.002411818,0.002419843,0.003442797,0.001025641,0.001828154,0.00146092,0.004706805,0.001596806,0.003581267,0.002364066,0.00182083,0.003186743,0.00368053,0.001463058,0.002247752,0.001308901,0.001453488,0.001994416,0.000923574,0.003686409,0.002852253,0.002768166,0.003177629,0.002393617,0.001559367,0.00385208,0.003242925,0.003169186,0.002889477,0.001644737,0.002906038,0.002056203,0.002677774,0.002937936,0.003556911,0.002302158,0.002634352,0.002761477,0.002184837,0.003214696,0.003503854,0.003677372,0.001688476,0.003939593,0.002568493,0.005356545,0.002942138,0.002133437,0.002459268,0.002137894,0.001396648,0.001311906,0.002629849
pfam00196,"Bacterial regulatory proteins, luxR family",0.002247752,0.003552398,0.002869715,0.001593444,0.002278646,0,0.001430615,0.001786778,0.002181365,0.000731422,0.00462963,0.000987492,0.001397038,0.002110341,0.002117362,0.002648305,0.001025641,0.001462523,0.002556611,0.002353403,0.000798403,0.004132231,0.001688619,0.00182083,0.00223072,0.002944424,0.004023409,0.001748252,0.003054101,0.003633721,0.002193857,0.003463403,0.00393217,0.002567028,0.002076125,0.003495392,0.00106383,0.002450434,0.001540832,0.002063679,0.002925402,0.003130267,0.001644737,0.002260252,0.001713502,0.003570366,0.003305178,0.00101626,0.002302158,0.003424658,0.001380739,0.002403321,0.004362801,0.003036674,0.00392253,0.003588012,0.002298096,0.002568493,0.002678273,0.001307617,0.000969744,0.003074085,0.002137894,0.002444134,0.003279764,0.002410695
pfam06580,Histidine kinase,0.003246753,0.000761228,0,0.002503984,0.001953125,0,0.003433476,0.003871352,0.002492988,0,0.005434783,0.00164582,0.001117631,0.002411818,0.001814882,0.004237288,0.002051282,0.000731261,0.002191381,0.003333987,0.000798403,0.002203857,0.001688619,0.000364166,0.000956023,0.000736106,0.002194587,0.000999001,0.002617801,0.002664729,0.001994416,0.00323251,0.005652494,0.001711352,0.002768166,0.002859867,0.002925532,0.002673201,0.002824859,0.001768868,0.005119454,0.006260535,0.000986842,0.001937359,0.001713502,0.003272835,0.001468968,0,0.002014388,0.002370917,0.001380739,0,0,0.002335903,0.008580534,0.003799071,0,0.003139269,0.002678273,0.003922851,0,0.001844451,0.003741315,0.002094972,0.001639882,0.001972387
pfam12704,MacB-like periplasmic core domain,0.001498501,0.001268714,0.000382629,0.003414523,0.001627604,0.00143472,0.003433476,0.002977963,0.002181365,0.000146284,0.002818035,0.001974984,0.001955854,0.003919204,0.003932244,0.00529661,0.001709402,0.001828154,0.002191381,0.001568935,0.001596806,0.002203857,0.002026342,0.001456664,0.00223072,0.001840265,0.002560351,0.000999001,0.0008726,0.000968992,0.003191065,0.006234126,0.002211846,0.001711352,0.001730104,0.001588815,0.003457447,0.002227668,0.003595275,0.001768868,0.00487567,0.005056586,0.002631579,0.003228931,0.002056203,0.002380244,0.00183621,0.00050813,0.001726619,0.001317176,0.002416293,0.000436967,0.000459242,0.003270264,0.006619269,0.002954833,0.000328299,0.001712329,0.003347841,0.001307617,0,0.002459268,0.003741315,0.004189944,0.001639882,0.001753233
pfam00582,Universal stress protein family,0.002997003,0.000761228,0.002295772,0.005235602,0.002929688,0,0.002002861,0.002084574,0.002804612,0.001023991,0.002616747,0.002962475,0.004470522,0.003014772,0.003024803,0.001588983,0.000683761,0.001096892,0.00036523,0.001176701,0.001197605,0.001652893,0.004052685,0.002184996,0.001912046,0.000736106,0.001828822,0.002247752,0.001527051,0.001695736,0.003191065,0.001385361,0.002211846,0.002852253,0.001384083,0.000953289,0.009042553,0.004455335,0.002824859,0.001474057,0.002925402,0.004093426,0.002302632,0.001614466,0.003084304,0.001487652,0.000734484,0,0.00057554,0.001580611,0.001725923,0.001966354,0.001607348,0.002102313,0.000490316,0.003165893,0.000984898,0.000570776,0.003013057,0.001307617,0.000775795,0.003381494,0.003741315,0.002793296,0.001967858,0.002191541
pfam01979,Amidohydrolase family,0.001248751,0.00279117,0.000765257,0.002048714,0.002604167,0.00143472,0.001430615,0.001488982,0.001869741,0.000292569,0.003019324,0.002304147,0.003352892,0.004522159,0.004537205,0.003707627,0.000683761,0.001462523,0.00182615,0.000980584,0.001197605,0.00137741,0.00270179,0.002549162,0.000956023,0.004048583,0.003657644,0.001748252,0.001963351,0.001937984,0.001196649,0.002539829,0.001966085,0.001996577,0.002076125,0.001906578,0.003191489,0.002673201,0.002568053,0.000884434,0.003169186,0.001444739,0.004934211,0.001937359,0.001713502,0.002380244,0.002937936,0.00050813,0.002014388,0.002634352,0.003451847,0.003932707,0.002525832,0.002102313,0.003677372,0.003799071,0.000656599,0.001997717,0.002678273,0.00228833,0.000775795,0.001844451,0.002405131,0.002793296,0.003279764,0.000876616
pfam16576,Barrel-sandwich domain of CusB or HlyD membrane-fusion,0.002497502,0.003552398,0.0013392,0.003186888,0.002604167,0.00143472,0.002002861,0.001488982,0.002181365,0.000146284,0.001006441,0.001316656,0.001955854,0.002411818,0.002419843,0.002383475,0.002051282,0.002193784,0.003287071,0.004314571,0.002794411,0.002203857,0.00270179,0.003277495,0.003186743,0.003312477,0.002926116,0.004745255,0.00065445,0.000968992,0.001994416,0.001385361,0.001228803,0.001996577,0.001730104,0.003177629,0.002393617,0.003341501,0.002568053,0.001474057,0.00414432,0.001444739,0.001973684,0.002260252,0.002056203,0.001785183,0.001101726,0.00101626,0.001726619,0.004478398,0.001725923,0.001529386,0.000688863,0.005138986,0.001716107,0.001688476,0.001641497,0.001712329,0.003347841,0.002615234,0.000387898,0.003381494,0.002405131,0.001396648,0.001639882,0.002191541
pfam00171,Aldehyde dehydrogenase family,0.002997003,0.002537427,0.001147886,0.002731618,0.002929688,0.006456241,0.003719599,0.003275759,0.001869741,0.001023991,0.001207729,0.002304147,0.001117631,0.001205909,0.001209921,0.002383475,0.002735043,0.001462523,0.00109569,0.001372818,0.001197605,0.003030303,0.002026342,0.003277495,0.00223072,0.002944424,0.002194587,0.002497502,0.002181501,0.002422481,0.002393299,0.002308936,0.001720324,0.002567028,0.003460208,0.001271052,0.002393617,0.002227668,0.002568053,0.002948113,0.001950268,0.001203949,0.001644737,0.002583145,0.002398903,0.002380244,0.002203452,0.00101626,0.002302158,0.002107482,0.001725923,0.002184837,0.005051665,0.002102313,0.001225791,0.001477417,0.000984898,0.002283105,0.002008704,0.001961425,0.000969744,0.003381494,0.002405131,0.002094972,0.002295835,0.002410695
pfam00149,Calcineurin-like phosphoesterase,0.001998002,0.001522456,0.001530515,0.004325063,0.001627604,0,0.002575107,0.00238237,0.002492988,0.001023991,0.002214171,0.001974984,0.002794077,0.001507386,0.001512402,0.002648305,0.002051282,0.001828154,0.00146092,0.001765052,0.001596806,0.002479339,0.00270179,0.00182083,0.002549395,0.002208318,0.002560351,0.001998002,0.001527051,0.001695736,0.003589948,0.002770723,0.002457606,0.001996577,0.002422145,0.001588815,0.001861702,0.004009802,0.001797637,0.001768868,0.002681619,0.001926318,0.001973684,0.002583145,0.002056203,0.002975305,0.002937936,0.00101626,0.002014388,0.002370917,0.002761477,0.00174787,0.001607348,0.002803083,0.002206423,0.001477417,0.002298096,0.002283105,0.003013057,0.00228833,0.00155159,0.001537043,0.001603421,0.002444134,0.002951787,0.001972387
pfam00589,Phage integrase family,0.002247752,0.001014971,0.001913143,0.002048714,0.002604167,0.00071736,0.001144492,0.001488982,0.002492988,0.001462844,0.001811594,0.000658328,0.001397038,0.001808863,0.001814882,0.002118644,0.001367521,0.004021938,0.003287071,0.004118455,0.001197605,0.002203857,0.00270179,0.00182083,0.004142766,0.002576371,0.001097293,0.007742258,0.001527051,0.001453488,0.002792182,0.004156084,0.000983043,0.002852253,0.001038062,0.002542104,0.002393617,0.002450434,0.002311248,0.001474057,0.002681619,0.003130267,0.001315789,0.003551824,0.001028101,0.002677774,0.002203452,0.00101626,0.004028777,0.003161222,0.001035554,0.002403321,0.002525832,0.001401542,0.001470949,0.000633179,0.001641497,0.001997717,0.002008704,0.000980713,0.000193949,0.00215186,0.001068947,0.002094972,0.000983929,0.000876616
pfam00581,Rhodanese-like domain,0.001998002,0.001522456,0.001530515,0.001821079,0.002604167,0.004304161,0.002288984,0.00238237,0.002492988,0.001023991,0.001409018,0.003291639,0.003352892,0.002713295,0.002722323,0.001853814,0.002393162,0.002193784,0.002556611,0.001372818,0.001996008,0.001928375,0.00270179,0.002913328,0.002868069,0.001472212,0.002194587,0.001998002,0.001745201,0.001937984,0.001794974,0.001616255,0.001966085,0.002852253,0.002768166,0.002859867,0.002925532,0.002673201,0.002568053,0.002358491,0.001218918,0.001444739,0.002960526,0.001937359,0.003427005,0.001785183,0.00183621,0.00203252,0.002589928,0.001844046,0.002416293,0.001529386,0.001607348,0.001635132,0.002451581,0.001055298,0.001313198,0.001712329,0.002008704,0.00228833,0.000969744,0.002766677,0.001870657,0.002793296,0.002623811,0.001972387
pfam00561,alpha/beta hydrolase fold,0.001748252,0.003044912,0.002487086,0.002048714,0.001302083,0.00215208,0.002288984,0.001786778,0.001558118,0.000731422,0.003220612,0.00164582,0.002235261,0.002411818,0.002419843,0.001588983,0.000683761,0.001462523,0.00182615,0.003333987,0.001596806,0.001652893,0.001688619,0.001456664,0.00223072,0.002944424,0.001828822,0.001498501,0.001963351,0.002180233,0.001794974,0.001616255,0.002457606,0.002281803,0.002768166,0.002224341,0.002393617,0.001336601,0.003081664,0.002653302,0.001462701,0.002889477,0.002302632,0.001291572,0.002056203,0.002677774,0.004039662,0.00101626,0.001438849,0.001580611,0.002071108,0.000873935,0.00206659,0.001401542,0.005148321,0.00443225,0.000328299,0.002853881,0.002343488,0.001961425,0.001939488,0.001229634,0.002939604,0.000698324,0.000983929,0.001972387
pfam01381,Helix-turn-helix,0.000749251,0.001522456,0.001530515,0.001138174,0.001953125,0.00143472,0.001430615,0.001786778,0.001558118,0.001609128,0.001811594,0.002304147,0.001117631,0.000602954,0.000604961,0.004766949,0.005128205,0.000731261,0.002921841,0.00568739,0.00239521,0.00137741,0.003039514,0.001092498,0.002868069,0.002208318,0.004023409,0.003496503,0.001308901,0.000968992,0.001396091,0.006003233,0.001228803,0.001996577,0.001384083,0.001906578,0.001595745,0.002450434,0.001797637,0.000884434,0.002437835,0.001685529,0.001644737,0.004843397,0.002398903,0.001487652,0.002570694,0,0.001438849,0.001844046,0.001725923,0.002184837,0.003444317,0.002569493,0.003432214,0.001055298,0,0.001426941,0.002343488,0.001634521,0.000581846,0.001537043,0.001870657,0.003142458,0.003279764,0.000438308
pfam01926,50S ribosome-binding GTPase,0.001748252,0.002029942,0.002295772,0.001593444,0.002278646,0.00215208,0.002002861,0.002084574,0.002181365,0.001901697,0.001409018,0.002304147,0.001955854,0.002110341,0.002117362,0.001853814,0.002393162,0.002559415,0.002556611,0.001372818,0.002794411,0.001928375,0.002364066,0.002549162,0.00223072,0.00368053,0.002560351,0.001748252,0.001527051,0.001695736,0.001396091,0.001616255,0.001720324,0.001996577,0.002422145,0.002224341,0.001861702,0.001559367,0.001797637,0.002063679,0.001706485,0.001685529,0.002302632,0.002260252,0.002398903,0.002082713,0.002570694,0.004065041,0.002014388,0.001844046,0.002416293,0.001529386,0.001607348,0.001635132,0.001716107,0.001477417,0.002954695,0.001997717,0.002343488,0.00228833,0.002327386,0.00215186,0.001870657,0.002444134,0.002295835,0.001534078
pfam00440,"Bacterial regulatory proteins, tetR family",0.001998002,0.003298655,0.001913143,0.002276349,0.001627604,0,0.003433476,0.003871352,0.001869741,0.000146284,0.002214171,0.002304147,0.001397038,0.002110341,0.002117362,0.003442797,0.001367521,0.001462523,0.00146092,0.002353403,0.00239521,0.002203857,0.001350895,0.000728332,0.001912046,0.003312477,0.000731529,0.002247752,0.001308901,0.000968992,0.001994416,0.003001616,0.001720324,0.001711352,0.002768166,0.001588815,0.001329787,0.002227668,0.002054443,0.003537736,0.002194052,0.002407898,0.001315789,0.001614466,0.002056203,0.002082713,0.000734484,0,0.001151079,0.001053741,0.002071108,0.00349574,0.005740528,0.003036674,0.002206423,0.002743774,0,0.001712329,0.002008704,0.001961425,0.000193949,0.002766677,0.002137894,0.001047486,0.001311906,0.002629849
pfam00004,ATPase family associated with various cellular activities (AAA),0.001998002,0.001776199,0.003634972,0.001365809,0.001627604,0.00143472,0.002002861,0.001488982,0.002492988,0.002047981,0.001811594,0.001974984,0.001955854,0.001808863,0.001814882,0.001324153,0.002051282,0.002925046,0.00182615,0.002157286,0.00239521,0.00137741,0.002026342,0.00182083,0.001912046,0.002208318,0.002194587,0.001248751,0.002181501,0.002422481,0.001396091,0.001385361,0.002457606,0.001711352,0.002422145,0.001588815,0.001861702,0.001782134,0.001540832,0.001474057,0.001218918,0.001444739,0.001644737,0.002260252,0.002056203,0.002082713,0.002203452,0.004065041,0.002014388,0.001580611,0.001725923,0.00174787,0.001607348,0.001635132,0.002696739,0.001266357,0.002954695,0.001997717,0.002343488,0.002942138,0.004266874,0.001844451,0.001603421,0.002094972,0.001967858,0.001534078
pfam00009,Elongation factor Tu GTP binding domain,0.001748252,0.002537427,0.0013392,0.001821079,0.002278646,0.003586801,0.002002861,0.002084574,0.002181365,0.001023991,0.001811594,0.002304147,0.002235261,0.002411818,0.002419843,0.002118644,0.002393162,0.002193784,0.002191381,0.001372818,0.00239521,0.001928375,0.002364066,0.002549162,0.00223072,0.002576371,0.002560351,0.001748252,0.001745201,0.001453488,0.001396091,0.001616255,0.001966085,0.002281803,0.002422145,0.002542104,0.001861702,0.001782134,0.001797637,0.002063679,0.001706485,0.001926318,0.002631579,0.002260252,0.002056203,0.002082713,0.002570694,0.00304878,0.002014388,0.001844046,0.002416293,0.001529386,0.001607348,0.001635132,0.001716107,0.001477417,0.001969796,0.001997717,0.002343488,0.002615234,0.00155159,0.00215186,0.002137894,0.002444134,0.002295835,0.001534078
pfam00892,EamA-like transporter family,0.001748252,0.002283684,0.000765257,0.001593444,0.001627604,0.010760402,0.002002861,0.002084574,0.002181365,0.000877706,0.001409018,0.002633311,0.001397038,0.001507386,0.001512402,0.001059322,0.001709402,0.002193784,0.002556611,0.001961169,0.001996008,0.001928375,0.002026342,0.002184996,0.001274697,0.003312477,0.002194587,0.001998002,0.001527051,0.00121124,0.001595533,0.001154468,0.001720324,0.001711352,0.001730104,0.002224341,0.00212766,0.002004901,0.002054443,0.002358491,0.000731351,0.001203949,0.001644737,0.001291572,0.002398903,0.002380244,0.002570694,0.00152439,0.002014388,0.00052687,0.001380739,0.006336028,0.008266361,0.000934361,0.002696739,0.001266357,0.000984898,0.001712329,0.002343488,0.00228833,0.00155159,0.001844451,0.002405131,0.00174581,0.000983929,0.001534078
pfam00291,Pyridoxal-phosphate dependent enzyme,0.001998002,0.001776199,0.001721829,0.002048714,0.001302083,0.00286944,0.002002861,0.002084574,0.001558118,0.000731422,0.001409018,0.002633311,0.002235261,0.002110341,0.002117362,0.002118644,0.002051282,0.001462523,0.00182615,0.001568935,0.001996008,0.002203857,0.001688619,0.002549162,0.00223072,0.001472212,0.002560351,0.001748252,0.001308901,0.001453488,0.001994416,0.001847148,0.001720324,0.001996577,0.002422145,0.001906578,0.002393617,0.002227668,0.002568053,0.001768868,0.001706485,0.001685529,0.002631579,0.000968679,0.001370802,0.002082713,0.002203452,0.00254065,0.002014388,0.001580611,0.002416293,0.002403321,0.002755454,0.001401542,0.002696739,0.001688476,0.001641497,0.001712329,0.002678273,0.00228833,0.000969744,0.002459268,0.002137894,0.002094972,0.001639882,0.002191541
